PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
21.955,45.8825,7.5975,13.99,18.235,12.315,3.1025,0.8725,10.919572,12.07,38.125,28.325,82.2975,0.5975,135.5425,42.5,,45.9,Good,Mumbai suburbs
18.4725,41.8325,7.6875,13.8925,18.56,9.87,3.0125,0.67,11.510428,13.245,32.685,28.155,82.7325,0.8925,142.4225,42.475,,41.8,Good,Mumbai suburbs
25.0825,43.615,7.5825,14.11,18.0825,7.845,2.81,0.3575,12.027429,14.0325,16.9,28.11,83.255,0.7925,130.525,42.825,,43.6,Good,Mumbai suburbs
21.47,41.955,7.7,14.395,18.375,8.6,2.6625,0.3875,,13.7225,15.1525,27.865,83.94,0.6775,138.2375,42.8,,42.0,Good,Mumbai suburbs
16.8575,40.5525,7.605,14.41,18.2225,8.89,2.7675,0.3625,,12.735,15.9875,27.9975,84.225,0.7925,116.48,42.775,,40.6,Good,Mumbai suburbs
26.485,36.7975,7.5375,14.2175,18.1525,15.775,2.8075,0.31,14.2,12.095,13.155,27.2925,83.7075,1.22,165.3675,43.65,,44.1,Good,Mumbai suburbs
23.5575,38.5125,7.445,14.105,18.4975,22.625,2.7875,0.4425,14.4,11.1325,10.5075,27.455,83.885,0.9325,126.96,68.2,,39.3,Good,Mumbai suburbs
25.145,39.9225,7.52,14.6925,18.115,22.83,2.9525,0.8725,13.523125,11.3375,14.6575,28.2,83.94,0.86,131.5,128.275,,43.6,Good,Mumbai suburbs
24.4625,35.235,7.5275,14.12,18.275,15.13,2.5425,0.475,5.965625,12.2425,15.8625,27.695,83.1675,1.2125,199.125,68.875,,40.8,Good,Mumbai suburbs
19.6575,27.34,7.5325,14.165,18.3875,12.14,2.74,0.5525,4.3125,12.625,16.25,27.3525,83.6475,1.1425,147.04,61.8,,32.8,Good,Mumbai suburbs
19.9725,27.67,7.5375,14.2175,18.1025,16.0025,3.015,0.7425,5.85,12.895,14.495,26.9325,84.95,0.69,108.425,56.375,,37.1,Good,Mumbai suburbs
22.795,26.3175,7.5025,14.0325,18.3875,14.0475,2.8325,0.6175,5.85,13.075,24.7375,26.94,85.2975,0.985,133.265,61.725,,38.0,Good,Mumbai suburbs
20.1175,27.905,7.545,14.3,17.7425,10.18,2.74,0.4175,45.5425,11.9325,19.905,26.95,85.5225,2.3975,194.7975,69.125,,45.5,Good,Mumbai suburbs
18.5375,25.595,7.6825,13.9775,18.27,10.5875,2.8675,0.42,29.3325,9.835,20.46,26.6025,85.6075,1.145,130.115,62.525,,30.9,Good,Mumbai suburbs
13.85,24.3225,7.59,13.965,18.385,12.815,2.905,0.5625,17.475,9.3725,16.2625,26.7175,85.6175,0.8775,146.655,80.95,,28.1,Good,Mumbai suburbs
18.3475,29.1,7.485,14.21,17.74,14.615,2.75,0.655,11.5175,9.8075,19.28,27.08,85.6125,0.995,143.49,106.675,,32.8,Good,Mumbai suburbs
16.585,25.8825,7.66,14.495,18.0725,10.3375,2.7025,0.4075,35.625,10.9075,18.915,27.5375,85.61,1.285,164.6425,103.9,,35.6,Good,Mumbai suburbs
13.5475,24.6575,7.63,14.2175,18.3625,9.645,2.8525,0.375,44.7075,11.7325,11.385,27.4625,85.6125,1.195,162.7225,77.9,,44.7,Good,Mumbai suburbs
14.47,23.93,7.68,14.085,18.5875,16.865,3.005,0.5425,24.8625,12.6,13.4525,27.4,85.615,1.575,155.605,51.325,,27.1,Good,Mumbai suburbs
15.655,24.585,7.7375,14.185,18.56,9.0775,2.8925,0.42,47.7175,12.66,16.335,26.8025,85.615,1.4,155.8675,43.025,,47.7,Good,Mumbai suburbs
11.765,29.3975,7.5625,14.075,18.0525,12.1575,3.21,0.725,6.765,11.965,17.095,27.03,85.6225,1.02,146.0575,42.9,,36.2,Good,Mumbai suburbs
19.0825,26.0925,7.6,14.11,18.0425,14.79,3.0625,0.955,0.07,11.2475,22.205,27.04,85.62,1.045,139.5825,43.075,,47.8,Good,Mumbai suburbs
20.5125,26.1725,7.595,14.5325,18.3425,12.58,2.615,0.7175,0.2125,10.8675,24.1825,27.14,85.6175,1.785,160.8925,43.0,,35.9,Good,Mumbai suburbs
15.185,26.64,7.565,14.295,17.96,9.28,2.515,0.335,53.83,10.3725,15.12,27.795,85.625,1.73,172.815,42.95,,54.8,Satisfactory,Mumbai suburbs
14.3775,30.2,7.69,14.4425,18.445,9.6775,3.22,0.28,67.995,10.065,9.685,27.4475,85.365,1.6,164.4575,43.65,,68.6,Satisfactory,Mumbai suburbs
10.6725,26.49,7.53,14.125,18.1125,9.2,3.615,0.28,70.945,10.62,9.975,27.8175,84.07,1.63,185.7225,42.875,,71.5,Satisfactory,Mumbai suburbs
13.7425,34.2025,7.51,14.2525,17.8,8.6025,3.92,0.2725,76.6325,10.875,9.43,28.3425,78.8075,2.35,223.685,43.5,,77.1,Satisfactory,Mumbai suburbs
22.445,36.655,7.5525,14.2525,18.325,8.2125,4.0325,0.2675,82.67,9.67,8.1425,28.3525,81.9025,2.545,193.44,43.5,,83.0,Satisfactory,Mumbai suburbs
17.585,32.7125,7.51,14.1625,18.545,7.675,3.92,0.2575,72.7575,8.975,7.13,28.3675,80.315,2.075,187.9125,43.15,,73.3,Satisfactory,Mumbai suburbs
12.5975,35.405,7.665,14.2575,18.565,7.325,4.1025,0.2425,78.0375,8.3175,6.2375,28.995,76.2075,2.8275,219.595,41.925,,78.5,Satisfactory,Mumbai suburbs
14.71,26.72,7.5525,14.1125,17.7075,7.5375,4.3825,0.2575,73.48,8.0375,5.7375,29.1475,76.0325,2.5425,225.66,53.925,,74.0,Satisfactory,Mumbai suburbs
13.785,35.625,7.7475,14.115,17.96,7.805,4.4225,0.265,57.4725,8.035,5.64,29.0325,76.39,2.285,224.0075,75.1,,58.3,Satisfactory,Mumbai suburbs
15.3925,40.5825,7.605,14.235,18.235,8.1475,4.37,0.2825,60.6325,8.0375,5.6525,29.0475,76.8575,3.105,230.4125,104.275,,61.4,Satisfactory,Mumbai suburbs
26.0625,48.6225,7.81,14.65,18.1725,8.435,4.64,0.2875,64.77,7.2475,5.565,29.225,74.795,2.89,241.795,138.0,,65.5,Satisfactory,Mumbai suburbs
19.23,34.2675,7.4625,14.4875,18.5725,12.6425,4.6125,0.285,65.7275,7.3,6.4125,28.8425,78.0075,2.5675,222.005,117.65,,66.4,Satisfactory,Mumbai suburbs
14.6775,30.7025,7.6025,14.5775,18.0975,7.495,4.755,0.3025,52.095,6.4375,5.405,28.82,77.49,3.055,230.6225,233.3,,53.1,Satisfactory,Mumbai suburbs
17.6275,31.41,7.7375,13.965,17.8525,8.625,4.8275,0.29,49.695,6.4675,5.525,29.455,73.8475,2.3175,214.625,306.325,,49.7,Good,Mumbai suburbs
13.225,29.1575,7.4825,14.145,18.5875,7.4875,4.8225,0.27,50.635,6.51,5.105,28.87,77.2675,2.0425,223.6275,274.475,,51.6,Satisfactory,Mumbai suburbs
16.565,25.085,7.5875,14.4075,18.66,10.84,4.91,0.2675,50.255,6.3175,5.0175,28.3225,79.01,2.0375,222.0325,186.65,,51.2,Satisfactory,Mumbai suburbs
17.3775,19.6425,7.7125,14.1825,18.1425,9.395,5.05,0.255,46.6025,6.4875,4.465,28.235,78.0775,1.4525,194.0725,277.25,,46.6,Good,Mumbai suburbs
16.2275,19.5525,7.495,14.2225,18.0575,15.5275,5.0175,0.2725,46.1975,6.6425,4.605,29.14,76.6075,1.835,224.21,218.725,,46.2,Good,Mumbai suburbs
12.81,23.7075,7.465,14.2,18.33,13.935,5.055,0.2725,45.8375,7.0375,5.3325,29.14,75.585,1.7725,205.28,139.925,,45.8,Good,Mumbai suburbs
9.7125,30.37,7.56,14.4425,18.6175,13.2875,5.255,0.2975,32.0525,6.3275,5.35,28.9925,77.7575,1.245,178.6925,73.15,,32.1,Good,Mumbai suburbs
11.6325,21.63,7.4425,14.4425,18.3425,9.745,5.2525,0.28,46.625,8.5025,6.3875,27.27,79.8475,2.9325,220.3525,44.65,,46.6,Good,Mumbai suburbs
8.6525,23.1175,7.4975,14.1925,17.9475,12.4425,5.4725,0.5375,36.3025,8.31,6.395,26.6375,82.2,1.24,198.03,42.75,,36.3,Good,Mumbai suburbs
19.635,27.0725,7.6375,13.955,17.9975,13.4925,5.4775,0.4975,18.8275,8.69,10.5675,26.785,84.0725,1.27,165.0825,42.775,,32.7,Good,Mumbai suburbs
18.4,20.3625,7.6,14.6025,18.065,8.8175,5.185,0.2825,55.6375,8.8975,9.1175,26.835,83.7325,3.49,248.11,43.325,,56.5,Satisfactory,Mumbai suburbs
15.4725,25.8525,7.65,14.3075,18.25,9.49,5.29,0.2625,66.71,6.6475,5.565,26.3825,85.26,3.2325,246.635,43.325,,67.4,Satisfactory,Mumbai suburbs
11.6325,18.8675,7.5475,14.455,18.07,18.4175,3.465,0.2125,66.5125,5.3525,4.3375,26.795,84.0575,2.9025,238.895,42.925,,67.2,Satisfactory,Mumbai suburbs
12.6175,16.9875,7.6875,14.2775,18.4625,23.475,3.6825,0.2125,59.1725,5.165,4.0025,27.1475,82.4975,2.0275,219.2575,43.025,,60.0,Satisfactory,Mumbai suburbs
9.9525,15.11,7.5425,13.755,18.18,15.835,3.895,0.255,35.81,6.5375,6.02,26.9725,83.985,0.95,136.425,42.85,,35.8,Good,Mumbai suburbs
10.65,14.78,7.665,14.5175,18.42,12.0625,3.95,0.22,51.8325,8.1475,7.0825,28.085,79.9475,2.6,208.9625,43.225,,52.8,Satisfactory,Mumbai suburbs
13.5175,19.4775,7.55,14.16,18.6125,9.7775,3.905,0.21,42.51,8.115,6.215,28.61,77.065,2.395,203.7625,42.125,,42.5,Good,Mumbai suburbs
10.52,21.91,7.7675,14.555,18.245,28.1725,3.8625,0.2125,42.245,8.0675,6.1525,28.295,78.52,2.305,191.2975,43.025,,42.2,Good,Mumbai suburbs
8.48,24.2475,7.5275,14.435,18.3175,60.875,4.17,0.22,44.4125,7.815,6.0025,27.9575,81.01,3.2925,192.4675,50.6,,44.4,Good,Mumbai suburbs
9.4975,21.3325,7.435,14.2575,18.8375,18.2775,3.9175,0.215,60.34,6.8425,5.3925,26.7175,83.2825,3.105,214.7725,60.475,,61.1,Satisfactory,Mumbai suburbs
7.255,20.2575,7.6725,14.015,18.57,15.365,4.0375,0.2125,51.4575,6.41,5.065,27.03,83.65,2.3125,191.13,90.45,,52.4,Satisfactory,Mumbai suburbs
6.735,15.43,7.4925,14.2325,18.315,14.04,4.2525,0.215,33.7725,6.495,5.1975,26.94,82.8475,2.74,201.14,86.325,,33.8,Good,Mumbai suburbs
5.4675,18.745,7.685,14.0,18.4525,12.7225,4.47,0.215,30.6125,6.3325,5.03,27.3075,82.055,2.6325,211.5475,129.15,,30.6,Good,Mumbai suburbs
4.555,25.8475,7.4075,13.95,18.8525,12.44,4.4825,0.2125,26.7075,6.9025,5.4925,27.955,80.185,2.8025,219.0975,221.8,,26.7,Good,Mumbai suburbs
11.27,22.8875,7.735,14.3825,18.44,11.1425,4.1775,0.2075,24.2875,6.7925,5.6825,28.62,77.8,3.4375,226.025,341.25,,24.3,Good,Mumbai suburbs
8.58,20.795,7.54,14.375,18.7025,10.235,4.3475,0.21,21.91,5.725,5.6175,28.93,75.9025,3.21,234.615,334.05,,21.9,Good,Mumbai suburbs
12.055,23.555,7.52,14.165,17.845,15.82,4.3775,0.225,28.845,5.8875,6.475,27.0125,83.6025,4.2175,249.8725,96.65,,28.8,Good,Mumbai suburbs
11.0,17.5775,7.3925,14.135,18.7575,14.03,4.3875,0.2275,31.375,4.6925,11.2225,27.03,82.9425,4.065,245.1275,106.475,,31.4,Good,Mumbai suburbs
16.125,22.14,7.4725,14.015,18.36,13.345,4.2425,0.2275,31.0875,4.3425,5.7675,27.5825,80.2475,2.6925,242.73,141.475,,31.1,Good,Mumbai suburbs
11.8,26.015,7.515,14.46,18.5525,13.3725,4.45,0.225,29.1975,4.965,5.765,27.155,83.035,3.425,255.8825,58.75,,29.2,Good,Mumbai suburbs
12.0975,37.7525,7.495,14.6625,18.755,12.1225,4.29,0.2225,24.26,4.9625,6.395,28.745,75.4875,3.28,233.145,49.55,,37.8,Good,Mumbai suburbs
8.8875,26.65,7.5525,14.155,17.8075,10.815,4.55,0.2125,25.82,5.53,5.1525,28.5025,76.81,1.9275,204.1675,42.1,,26.6,Good,Mumbai suburbs
7.24,26.4925,7.5675,14.095,18.305,9.9325,4.55,0.205,24.655,6.835,5.5575,28.8575,76.0825,2.0175,201.6625,41.55,,26.5,Good,Mumbai suburbs
12.74,20.0925,7.465,14.485,18.42,8.965,4.4745536,0.21,20.1925,7.705,6.0275,29.0075,76.215,2.04,195.41,43.05,,21.2,Good,Mumbai suburbs
9.89,25.7775,7.62,14.6675,18.465,8.7475,4.3538394,0.2025,23.46,8.1925,6.2975,27.81,80.5575,2.065,199.1325,43.225,,25.8,Good,Mumbai suburbs
10.1975,27.075,7.4675,13.9875,18.2675,18.2975,4.233125,0.2175,20.905,8.18,6.3975,28.5925,79.11,2.0225,189.0375,43.625,,27.1,Good,Mumbai suburbs
20.1175,37.105,7.5725,14.4725,18.365,2.785,4.1124105,0.2325,13.995,7.95,6.2825,27.9375,82.745,1.235,157.915,43.125,,37.1,Good,Mumbai suburbs
14.4275,26.8675,7.6275,14.4675,18.1275,2.5,3.9916964,0.2225,13.165,8.33,6.9,28.305,82.1725,1.2125,176.975,42.95,,26.9,Good,Mumbai suburbs
