PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
17.349161,70.35426,5.869895,12.994545,9.305211,14.960875,1.3213637,0.26003498,26.413532,1.052063,8.452238,32.821156,74.32577,0.5557692,231.3234,17.56119,,70.9,Satisfactory,Thane
17.433916,69.69343,5.9854894,13.125455,9.555634,15.057588,1.3186364,0.2615035,26.141853,1.0787063,8.546224,32.809616,74.50808,0.5580769,229.84584,20.131119,,70.3,Satisfactory,Thane
23.235,42.92,7.5675,18.0025,15.4725,17.0925,1.1375,0.3325,18.1175,3.0825,13.8075,32.93,78.7325,0.51,183.035,84.1,,42.9,Good,Thane
24.1175,44.3675,7.73,19.4375,16.3525,17.365,1.23,0.375,14.9275,4.7125,14.125,30.7275,90.6525,0.3925,126.38,204.725,,44.4,Good,Thane
18.9475,41.4875,8.1125,18.22,16.025,17.6225,1.425,0.3025,26.565,4.5075,16.1575,33.8625,74.53,0.675,219.2575,491.5,,41.5,Good,Thane
16.565,36.22,6.4175,15.08,13.025,15.6375,1.0275,0.19,50.33,0.97,8.5275,35.47,65.55,0.795,221.0425,491.45,,51.3,Satisfactory,Thane
14.72,32.69,6.26,14.36,12.52,15.18,0.96,0.05,108.18,0.0,0.0,35.3,65.95,0.85,203.14,511.7,,112.9,Moderate,Thane
16.675,55.565,3.305,10.58,8.18,11.39,0.5,0.025,75.84,0.01,0.145,35.295494,65.971176,0.84990877,203.19691,511.28067,,76.3,Satisfactory,Thane
19.33,82.35,3.1325,12.83,9.215,11.735,0.04,0.0,39.3625,0.8475,11.1625,35.236897,66.246475,0.84872264,203.93683,505.8292,,82.7,Satisfactory,Thane
19.005,78.8575,2.795,10.92,7.945,11.2075,0.04,0.0,35.8475,0.925,12.3925,35.16478,66.58531,0.8472628,204.84749,499.11972,,79.3,Satisfactory,Thane
16.7975,73.745,3.245,11.155,8.4325,10.65,0.047258064,0.0,31.4625,0.7025,10.7525,35.092663,66.92414,0.8458029,205.75813,492.41022,,74.3,Satisfactory,Thane
