PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
133.1775,203.85,11.25,22.0675,20.905,,9.8375,1.2325,9.5325,2.9375,3.2625,,50.0125,0.6825,101.0175,270.9275,724.575,311.0,Very Poor,Jodhpur
100.9375,179.975,12.9,27.5375,25.09,,9.4075,1.095,10.01,2.73,3.0775,,46.3875,0.5825,137.265,334.255,725.25,237.1,Poor,Jodhpur
97.4075,162.425,19.73,33.4625,33.655,,11.2375,0.6975,16.27,2.0,2.19,,44.335,0.975,179.97,370.7625,726.25,225.4,Poor,Jodhpur
74.65,157.55,15.705,33.19,30.2925,,13.4325,0.58,29.31,2.0525,2.115,,41.5575,0.8025,188.3925,363.2625,727.2,149.3,Moderate,Jodhpur
66.4625,145.6,12.27,29.485,25.4275,,14.0725,1.18,34.675,1.9775,2.225,,40.42,0.6675,189.9575,295.4275,727.75,131.1,Moderate,Jodhpur
50.025,165.55,7.03,27.6525,19.5525,,12.8625,1.8475,37.145,2.0325,2.1975,,40.1925,0.4625,131.5075,163.075,727.8,144.3,Moderate,Jodhpur
80.675,168.825,10.45,22.415,20.4475,,9.2075,0.4025,43.9275,2.08,2.19,,40.8675,0.5025,43.565,96.355,727.75,169.2,Moderate,Jodhpur
80.945,177.325,13.8275,53.2775,39.31,,7.8425,1.435,31.1,1.9675,2.2175,,42.035,0.09,172.565,26.8225,727.45,170.1,Moderate,Jodhpur
141.5725,282.7,54.615,81.7525,86.85,,11.3625,3.9025,20.15,1.9075,2.2275,,44.175,0.045,201.0325,9.3375,727.15,317.4,Very Poor,Jodhpur
149.5225,343.8,82.1525,76.23,105.9875,,19.665,4.2225,22.0875,1.9575,2.21,,45.8075,0.2,188.42,11.57,726.925,323.5,Very Poor,Jodhpur
149.935,364.775,17.45,31.66,30.89,,22.9975,0.31,27.315,1.9775,2.255,,49.6075,0.4775,117.97,10.0825,726.625,323.8,Very Poor,Jodhpur
100.85,248.7,12.0875,24.63,22.92,,17.75,0.3,15.2925,1.9525,2.22,,53.045,0.365,83.0075,10.6675,726.425,236.8,Poor,Jodhpur
85.2025,200.875,9.6775,24.08,19.76,,13.7925,1.2425,15.815,1.905,2.1825,,54.2275,0.3625,93.735,12.86,726.275,184.2,Moderate,Jodhpur
