PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
107.0,224.75,,,,,,,,0.425,,,,,,,,257.1,Poor,Singrauli
48.0,125.5,,,,,,,,0.2,,,,,,,,117.8,Moderate,Singrauli
45.0,118.25,,,,,,,,0.2,,,,,,,,113.0,Moderate,Singrauli
52.25,141.5,,,,,,,,0.2,,,,,,,,128.4,Moderate,Singrauli
49.25,134.0,,,,,,,,0.25,,,,,,,,123.4,Moderate,Singrauli
67.75,190.75,,,,,,,,0.475,,,,,,,,160.9,Moderate,Singrauli
114.5,315.5,,,,,,,,0.95,,,,,,,,281.8,Poor,Singrauli
158.0,344.5,,,,,,,,1.425,,,,,,,,329.9,Very Poor,Singrauli
177.25,342.5,,,,,,,,1.525,,,,,,,,344.6,Very Poor,Singrauli
156.75,317.5,,,,,,,,1.275,,,,,,,,329.0,Very Poor,Singrauli
157.5,338.5,,,,,,,,1.225,,,,,,,,329.6,Very Poor,Singrauli
137.5,294.75,,,,,,,,1.375,,,,,,,,314.3,Very Poor,Singrauli
146.0,300.25,,,,,,,,1.8,,,,,,,,320.8,Very Poor,Singrauli
142.25,265.0,,,,,,,,1.15,,,,,,,,317.9,Very Poor,Singrauli
122.75,258.75,,,,,,,,1.025,,,,,,,,303.1,Very Poor,Singrauli
125.5,245.5,,,,,,,,1.25,,,,,,,,305.2,Very Poor,Singrauli
127.25,258.25,,,,,,,,1.1,,,,,,,,306.5,Very Poor,Singrauli
137.0,255.0,,,,,,,,1.425,,,,,,,,313.9,Very Poor,Singrauli
170.5,279.25,,,,,,,,1.6,,,,,,,,339.5,Very Poor,Singrauli
185.75,278.75,,,,,,,,1.85,,,,,,,,351.1,Very Poor,Singrauli
189.25,314.5,,,,,,,,1.625,,,,,,,,353.7,Very Poor,Singrauli
218.75,399.0,,,,,,,,1.2,,,,,,,,376.2,Very Poor,Singrauli
156.75,301.5,,,,,,,,1.0,,,,,,,,329.0,Very Poor,Singrauli
137.75,305.75,,,,,,,,0.825,,,,,,,,314.5,Very Poor,Singrauli
120.5,284.0,,,,,,,,0.575,,,,,,,,301.4,Very Poor,Singrauli
123.5,302.0,,,,,,,,0.55,,,,,,,,303.7,Very Poor,Singrauli
116.75,290.5,,,,,,,,0.425,,,,,,,,289.3,Poor,Singrauli
108.25,244.25,,,,,,,,0.4,,,,,,,,261.2,Poor,Singrauli
108.5,214.75,,,,,,,,0.4,,,,,,,,262.0,Poor,Singrauli
132.0,243.75,,,,,,,,0.6,,,,,,,,310.1,Very Poor,Singrauli
196.0,384.5,,,,,,,,1.575,,,,,,,,358.9,Very Poor,Singrauli
311.5,668.0,,,,,,,,1.975,,,,,,,,500.0,Severe,Singrauli
254.75,516.75,,,,,,,,1.75,,,,,,,,451.5,Severe,Singrauli
187.0,328.5,,,,,,,,1.025,,,,,,,,352.0,Very Poor,Singrauli
130.5,236.0,,,,,,,,0.95,,,,,,,,309.0,Very Poor,Singrauli
142.0,248.25,,,,,,,,1.1,,,,,,,,317.8,Very Poor,Singrauli
174.75,277.0,,,,,,,,1.05,,,,,,,,342.7,Very Poor,Singrauli
180.75,302.25,,,,,,,,0.925,,,,,,,,347.3,Very Poor,Singrauli
173.0,278.25,,,,,,,,1.075,,,,,,,,341.4,Very Poor,Singrauli
169.5,256.0,,,,,,,,1.05,,,,,,,,338.7,Very Poor,Singrauli
170.25,281.75,,,,,,,,1.675,,,,,,,,339.3,Very Poor,Singrauli
171.0,281.25,,,,,,,,1.6,,,,,,,,339.8,Very Poor,Singrauli
165.25,245.25,,,,,,,,1.25,,,,,,,,335.5,Very Poor,Singrauli
204.5,287.0,,,,,,,,1.45,,,,,,,,365.4,Very Poor,Singrauli
222.75,365.0,,,,,,,,1.75,,,,,,,,379.2,Very Poor,Singrauli
224.75,400.0,,,,,,,,1.525,,,,,,,,380.8,Very Poor,Singrauli
136.0,265.0,,,,,,,,1.2,,,,,,,,313.2,Very Poor,Singrauli
132.75,260.0,,,,,,,,0.65,,,,,,,,310.7,Very Poor,Singrauli
107.5,236.25,,,,,,,,0.325,,,,,,,,258.8,Poor,Singrauli
113.75,285.0,,,,,,,,0.3,,,,,,,,279.4,Poor,Singrauli
110.0,259.5,,,,,,,,0.3,,,,,,,,267.0,Poor,Singrauli
112.0,240.75,,,,,,,,0.3,,,,,,,,273.6,Poor,Singrauli
116.75,249.25,,,,,,,,0.35,,,,,,,,289.3,Poor,Singrauli
133.25,272.0,,,,,,,,0.6,,,,,,,,311.1,Very Poor,Singrauli
210.75,392.0,,,,,,,,1.5,,,,,,,,370.1,Very Poor,Singrauli
243.5,436.25,,,,,,,,1.35,,,,,,,,404.6,Severe,Singrauli
171.25,293.5,,,,,,,,0.875,,,,,,,,340.0,Very Poor,Singrauli
106.5,186.75,,,,,,,,0.45,,,,,,,,255.4,Poor,Singrauli
91.75,161.75,,,,,,,,0.425,,,,,,,,206.8,Poor,Singrauli
114.0,189.0,,,,,,,,0.675,,,,,,,,280.2,Poor,Singrauli
166.0,245.5,,,,,,,,0.925,,,,,,,,336.0,Very Poor,Singrauli
173.25,248.0,,,,,,,,0.95,,,,,,,,341.6,Very Poor,Singrauli
183.25,258.5,,,,,,,,1.35,,,,,,,,349.2,Very Poor,Singrauli
165.75,252.75,,,,,,,,1.25,,,,,,,,335.8,Very Poor,Singrauli
144.5,251.5,,,,,,,,1.025,,,,,,,,319.7,Very Poor,Singrauli
165.5,270.75,,,,,,,,1.65,,,,,,,,335.6,Very Poor,Singrauli
164.5,291.25,,,,,,,,1.45,,,,,,,,334.9,Very Poor,Singrauli
159.5,262.0,,,,,,,,1.55,,,,,,,,331.1,Very Poor,Singrauli
215.75,334.5,,,,,,,,1.625,,,,,,,,373.9,Very Poor,Singrauli
263.0,395.0,,,,,,,,1.425,,,,,,,,406.1,Severe,Singrauli
196.5,314.25,,,,,,,,1.15,,,,,,,,359.3,Very Poor,Singrauli
158.75,275.75,,,,,,,,1.1,,,,,,,,330.5,Very Poor,Singrauli
155.0,289.5,,,,,,,,0.975,,,,,,,,327.7,Very Poor,Singrauli
137.25,267.5,,,,,,,,0.75,,,,,,,,314.1,Very Poor,Singrauli
112.0,240.5,,,,,,,,0.6,,,,,,,,273.6,Poor,Singrauli
118.25,277.75,,,,,,,,0.6,,,,,,,,294.2,Poor,Singrauli
129.75,327.5,,,,,,,,0.75,,,,,,,,308.4,Very Poor,Singrauli
141.5,338.25,,,,,,,,1.025,,,,,,,,317.4,Very Poor,Singrauli
145.75,289.5,,,,,,,,0.7,,,,,,,,320.6,Very Poor,Singrauli
125.25,227.0,,,,,,,,1.2,,,,,,,,305.0,Very Poor,Singrauli
180.0,299.25,,,,,,,,0.8,,,,,,,,346.7,Very Poor,Singrauli
132.25,257.0,,,,,,,,1.175,,,,,,,,310.3,Very Poor,Singrauli
166.5,321.25,,,,,,,,0.875,,,,,,,,336.4,Very Poor,Singrauli
133.5,245.5,,,,,,,,0.8,,,,,,,,311.3,Very Poor,Singrauli
145.5,230.25,,,,,,,,0.95,,,,,,,,320.4,Very Poor,Singrauli
166.0,253.75,,,,,,,,1.0,,,,,,,,336.0,Very Poor,Singrauli
158.5,253.75,,,,,,,,1.15,,,,,,,,330.3,Very Poor,Singrauli
154.0,241.5,,,,,,,,1.25,,,,,,,,326.9,Very Poor,Singrauli
155.75,269.5,,,,,,,,1.575,,,,,,,,328.2,Very Poor,Singrauli
164.25,306.0,,,,,,,,1.6,,,,,,,,334.7,Very Poor,Singrauli
168.0,246.0,,,,,,,,1.75,,,,,,,,337.6,Very Poor,Singrauli
166.75,231.75,,,,,,,,1.45,,,,,,,,336.6,Very Poor,Singrauli
216.25,300.0,,,,,,,,1.25,,,,,,,,374.3,Very Poor,Singrauli
194.5,291.0,,,,,,,,1.0,,,,,,,,357.7,Very Poor,Singrauli
128.5,229.5,,,,,,,,0.75,,,,,,,,307.5,Very Poor,Singrauli
102.25,203.75,,,,,,,,0.525,,,,,,,,241.4,Poor,Singrauli
87.0,184.5,,,,,,,,0.35,,,,,,,,190.1,Moderate,Singrauli
74.25,160.0,,,,,,,,0.325,,,,,,,,148.0,Moderate,Singrauli
73.25,170.0,,,,,,,,0.3,,,,,,,,147.2,Moderate,Singrauli
76.0,162.75,,,,,,,,0.3,,,,,,,,153.8,Moderate,Singrauli
74.0,161.25,,,,,,,,0.275,,,,,,,,147.2,Moderate,Singrauli
87.25,179.0,,,,,,,,0.475,,,,,,,,190.9,Moderate,Singrauli
158.5,261.25,,,,,,,,1.1,,,,,,,,330.3,Very Poor,Singrauli
282.75,421.75,,,,,,,,2.125,,,,,,,,414.0,Severe,Singrauli
249.25,404.5,,,,,,,,1.55,,,,,,,,399.4,Very Poor,Singrauli
119.0,224.75,,,,,,,,0.8,,,,,,,,296.7,Poor,Singrauli
118.25,201.75,,,,,,,,0.825,,,,,,,,294.2,Poor,Singrauli
153.0,241.0,,,,,,,,0.9,,,,,,,,326.1,Very Poor,Singrauli
125.25,202.75,,,,,,,,0.675,,,,,,,,305.0,Very Poor,Singrauli
107.0,179.5,,,,,,,,0.425,,,,,,,,257.1,Poor,Singrauli
84.75,152.75,,,,,,,,0.425,,,,,,,,182.7,Moderate,Singrauli
79.0,137.25,,,,,,,,0.575,,,,,,,,163.7,Moderate,Singrauli
74.25,134.0,,,,,,,,0.6,,,,,,,,148.0,Moderate,Singrauli
77.5,147.5,,,,,,,,0.525,,,,,,,,158.8,Moderate,Singrauli
82.25,148.0,,,,,,,,1.0,,,,,,,,174.4,Moderate,Singrauli
107.75,171.75,,,,,,,,0.675,,,,,,,,259.6,Poor,Singrauli
122.75,191.5,,,,,,,,0.625,,,,,,,,303.1,Very Poor,Singrauli
106.25,176.5,,,,,,,,0.45,,,,,,,,254.6,Poor,Singrauli
104.75,193.5,,,,,,,,0.5,,,,,,,,249.7,Poor,Singrauli
101.75,196.0,,,,,,,,0.425,,,,,,,,239.8,Poor,Singrauli
82.75,175.75,,,,,,,,0.4,,,,,,,,176.1,Moderate,Singrauli
68.5,188.75,,,,,,,,0.35,,,,,,,,159.6,Moderate,Singrauli
51.25,180.5,,,,,,,,0.225,,,,,,,,154.1,Moderate,Singrauli
41.75,138.5,,,,,,,,0.225,,,,,,,,126.4,Moderate,Singrauli
50.0,157.0,,,,,,,,0.35,,,,,,,,138.6,Moderate,Singrauli
72.5,269.25,,,,,,,,0.55,,,,,,,,220.1,Poor,Singrauli
131.25,408.0,,,,,,,,1.05,,,,,,,,372.8,Very Poor,Singrauli
192.25,447.5,,,,,,,,1.625,,,,,,,,411.2,Severe,Singrauli
194.25,433.25,,,,,,,,1.4,,,,,,,,402.9,Severe,Singrauli
155.5,290.75,,,,,,,,1.35,,,,,,,,328.0,Very Poor,Singrauli
196.25,334.75,,,,,,,,1.65,,,,,,,,359.1,Very Poor,Singrauli
218.0,349.5,,,,,,,,1.7,,,,,,,,375.6,Very Poor,Singrauli
218.75,329.5,,,,,,,,1.475,,,,,,,,376.2,Very Poor,Singrauli
176.0,269.5,,,,,,,,1.175,,,,,,,,343.6,Very Poor,Singrauli
122.75,201.75,,,,,,,,0.925,,,,,,,,303.1,Very Poor,Singrauli
124.75,197.5,,,,,,,,1.05,,,,,,,,304.6,Very Poor,Singrauli
125.75,187.75,,,,,,,,1.4,,,,,,,,305.4,Very Poor,Singrauli
138.75,201.5,,,,,,,,1.3,,,,,,,,315.3,Very Poor,Singrauli
191.5,267.25,,,,,,,,2.3,,,,,,,,355.4,Very Poor,Singrauli
252.5,335.25,,,,,,,,2.25,,,,,,,,402.0,Severe,Singrauli
180.75,270.0,,,,,,,,1.475,,,,,,,,347.3,Very Poor,Singrauli
177.5,269.25,,,,,,,,0.85,,,,,,,,344.8,Very Poor,Singrauli
72.5,160.25,,,,,,,,0.425,,,,,,,,142.2,Moderate,Singrauli
75.0,162.25,,,,,,,,0.375,,,,,,,,150.5,Moderate,Singrauli
66.25,146.75,,,,,,,,0.225,,,,,,,,131.9,Moderate,Singrauli
54.0,108.5,,,,,,,,0.175,,,,,,,,106.6,Moderate,Singrauli
41.75,89.25,,,,,,,,0.125,,,,,,,,89.5,Satisfactory,Singrauli
