PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
103.75,154.0,6.925,41.35,27.65,21.975,13.575,1.0925,31.525,,,20.45,80.75,1.45,87.0,58.75,703.0,246.4,Poor,Indore
109.0,156.25,4.25,34.65,21.875,20.675,13.6,0.9,38.675,,,20.55,79.5,1.8,109.0,59.5,703.0,263.7,Poor,Indore
91.5,135.5,3.6,25.35,16.4,18.4,14.875,0.6925,54.525,,,21.175,70.0,2.1,121.25,61.0,703.0,206.0,Poor,Indore
62.5,99.75,2.625,19.95,12.75,15.825,11.975,0.5925,54.525,,,20.6,68.0,1.8,117.75,60.75,702.5,109.2,Moderate,Indore
51.5,75.5,2.725,18.825,12.25,14.1,10.375,0.5675,53.025,,,20.15,69.0,2.45,113.75,61.25,702.0,86.1,Satisfactory,Indore
47.0,66.5,2.65,18.2,11.825,13.55,10.425,0.57,53.175,,,19.825,71.0,2.05,124.25,61.75,702.0,78.8,Satisfactory,Indore
36.75,59.75,2.6,17.75,11.575,12.975,11.475,0.4725,52.875,,,19.45,69.25,2.1,128.25,61.0,702.0,62.0,Satisfactory,Indore
35.25,54.0,2.9,18.8,12.325,13.125,14.125,0.5125,55.275,,,19.4,70.0,1.85,124.5,59.5,702.75,59.6,Satisfactory,Indore
43.0,58.5,3.05,20.425,13.35,13.75,14.175,0.56,54.1,,,19.1,74.0,1.8,126.75,59.75,703.0,72.2,Satisfactory,Indore
49.25,71.25,2.925,26.875,16.7,14.425,13.875,0.47,30.65,,,18.925,75.5,1.175,135.25,62.25,703.75,82.4,Satisfactory,Indore
62.75,103.0,3.125,36.675,22.05,15.4,18.325,0.645,26.7,,,19.9,73.0,1.4,136.75,140.0,704.5,110.1,Moderate,Indore
69.0,118.25,3.7,31.6,19.825,14.475,19.975,0.56,38.725,,,22.35,64.0,2.2,135.5,453.25,705.0,130.7,Moderate,Indore
55.5,99.5,2.05,22.825,13.85,13.5,21.95,0.52,42.9,,,23.95,59.0,2.95,131.5,517.0,705.0,99.5,Satisfactory,Indore
58.0,93.5,1.25,21.3,12.375,12.925,19.125,0.5725,42.6,,,25.525,55.5,2.3,136.25,522.75,704.25,96.7,Satisfactory,Indore
50.0,86.5,1.425,19.4,11.5,11.75,11.75,0.5275,44.6,,,26.725,51.25,2.175,153.5,520.5,703.25,86.8,Satisfactory,Indore
45.75,80.25,1.4,19.25,11.375,11.35,10.2,0.5225,44.604168,,,27.05,50.0,2.125,158.5,500.5,702.25,80.6,Satisfactory,Indore
51.5,85.5,2.225,18.425,11.625,11.9,15.05,0.61,44.658333,,,26.95,50.75,1.825,157.5,463.25,702.0,86.1,Satisfactory,Indore
53.25,90.0,2.375,21.875,13.575,12.275,15.025,0.645,45.25,,,26.575,53.25,1.725,138.0,375.75,701.25,90.2,Satisfactory,Indore
