PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
,,29.67,23.56,53.23,,1.9275,0.4125,0.07,1.2275,13.9275,,83.815,0.5125,202.5075,39.1175,709.0975,29.4,Good,Hyderabad
,,30.9425,23.1225,54.065,,2.41,0.43,0.06307692,1.8725,20.7775,,84.4325,0.4575,280.48,39.6525,709.6275,28.9,Good,Hyderabad
,,22.2725,23.33,45.6,,3.2675,0.5925,0.044615384,3.085,60.66,,84.4675,0.3775,10.8975,51.8475,710.5025,29.6,Good,Hyderabad
,,19.53,25.985,45.51,,4.2275,0.7625,0.026153846,2.6775,25.9975,,82.05,0.3975,246.3275,128.3325,711.3125,38.1,Good,Hyderabad
,,5.34,20.215,25.555,,3.8675,0.72,0.011153846,2.2,18.63,,75.28,0.4975,76.99,217.9475,712.21,36.0,Good,Hyderabad
,,2.85,16.9025,19.75,,3.4125,0.765,0.025,1.9525,6.13,,67.525,0.7925,75.3775,400.3475,713.0175,38.2,Good,Hyderabad
,,2.2,11.6675,13.42,,3.26,0.57,0.04,1.32,7.1625,,65.7525,1.1325,67.1575,375.5575,712.995,28.5,Good,Hyderabad
,,0.71,6.765,7.475,,3.435,0.62,0.04,0.9625,13.23,,62.1075,2.0875,38.365,654.8475,712.1775,31.0,Good,Hyderabad
,,1.205,5.4725,6.6825,,3.1275,0.2675,0.0325,0.875,13.44,,57.6925,2.21,46.0525,660.7575,711.55,13.4,Good,Hyderabad
,,93.7925,3.35,95.7725,,2.9825,9.64,0.03,0.9025,13.775,,55.3275,2.5525,44.725,660.1975,710.415,195.5,Moderate,Hyderabad
,,2.095,7.7,9.795,,91.5775,0.3475,0.03,0.7525,12.8325,,54.88,2.7825,82.4375,362.8675,709.6075,104.8,Moderate,Hyderabad
,,3.01,9.845,12.8575,,4.45,0.6775,0.03,1.25,20.93,,53.87,2.8,38.2025,323.7625,709.1475,33.9,Good,Hyderabad
,,1.375,10.4775,11.53,,3.535,0.47,0.03,1.7075,34.45,,56.95,2.595,55.735,130.415,708.9675,23.5,Good,Hyderabad
,,0.6725,14.76,15.4325,,2.495,0.36,0.0275,2.195,8.8225,,59.54,1.98,62.745,61.615,708.9425,18.4,Good,Hyderabad
,,1.055,18.95,20.0025,,2.045,0.5725,0.02,2.4025,11.6125,,64.045,2.1375,62.4875,39.2575,709.2375,28.6,Good,Hyderabad
,,0.6325,18.9025,19.0025,,1.6125,0.605,0.0175,2.555,9.7375,,67.485,1.645,63.0725,37.4175,709.7575,30.2,Good,Hyderabad
,,0.4875,17.1325,17.4475,,1.645,0.5475,0.0125,2.3225,8.06,,71.67,2.09,62.305,42.505,710.445,27.4,Good,Hyderabad
,,2.2275,9.905,12.13,,1.85,0.62,0.03,1.5775,7.65,,73.09,2.13,62.46,48.03,709.18,31.0,Good,Hyderabad
,,0.71,12.0425,12.7225,,1.85,0.365,0.03,1.86,7.65,,73.09,2.13,62.46,48.03,708.9025,18.2,Good,Hyderabad
,,0.905,17.4975,18.4025,,2.16875,0.4625,0.0225,2.38,10.97625,,71.8675,1.77375,56.28375,108.52875,709.06,23.1,Good,Hyderabad
,,1.2325,18.26,19.1225,,2.7,0.59,0.02,2.4625,16.52,,69.83,1.18,45.99,209.36,709.58,29.5,Good,Hyderabad
,,0.575,19.5775,19.845,,2.7,0.6025,0.0125,2.515,16.52,,69.83,1.18,45.99,209.36,710.0975,30.1,Good,Hyderabad
,,0.86,13.3025,14.0825,,2.6787024,0.5325,0.0175,2.0075,16.33084,,69.857346,1.1827692,45.999462,213.8135,710.4925,26.6,Good,Hyderabad
,,1.24,11.92,13.16,,2.6219084,0.56,0.02,1.87,15.826412,,69.93027,1.1901538,46.024693,225.6895,710.39,28.0,Good,Hyderabad
,,1.57,12.219375,13.789375,,2.5651145,0.5575,0.02,1.859375,15.321984,,70.00319,1.1975385,46.049923,237.5655,710.3881,27.9,Good,Hyderabad
,,5.53,15.811875,21.341875,,2.5083206,0.5275,0.02,1.731875,14.817557,,70.07612,1.204923,46.075153,249.4415,710.3656,26.4,Good,Hyderabad
,,6.52,16.71,23.23,,2.4515266,0.52,0.02,1.7,14.313129,,70.14904,1.2123077,46.100384,261.3175,710.36,26.0,Good,Hyderabad
,,6.5071993,16.680527,23.176666,,2.3947327,0.52460647,0.020024875,1.696101,13.808702,,70.22196,1.2196923,46.125614,273.1935,710.3664,26.2,Good,Hyderabad
,,6.340787,16.297386,22.483334,,2.3592367,0.5844907,0.020348258,1.6454128,13.493435,,70.26754,1.2243077,46.141384,280.616,710.4491,29.2,Good,Hyderabad
,,6.135972,15.825826,21.63,,,0.6581944,0.020746268,1.5830275,,,,,,,710.55096,32.9,Good,Hyderabad
,,5.9311576,15.354266,20.776667,,,0.7318981,0.021144278,1.5206422,,,,,,,710.65283,36.6,Good,Hyderabad
,,5.7263427,14.882707,19.923334,,,0.80560184,0.021542288,1.4582568,,,,,,,710.7547,40.3,Good,Hyderabad
,,5.521528,14.411147,19.07,,,0.87930554,0.021940298,1.3958715,,,,,,,710.8565,44.0,Good,Hyderabad
,,5.3423147,13.998532,18.323334,,,0.9437963,0.022288557,1.3412844,,,,,,,710.9456,47.2,Good,Hyderabad
,,0.99,3.86,0.19,,0.84,2.265,,0.0,0.0,,70.48,1.375,48.21,632.88,713.16,104.3,Moderate,Hyderabad
,,2.8425,11.625,14.4625,,1.6475,0.875,,0.2325,1.49,,65.2575,0.3375,97.0325,464.095,713.305,43.8,Good,Hyderabad
,,2.38,12.13,14.51,,1.63,1.22,,0.25,1.61,,65.11,0.13,40.44,425.86,713.32,61.8,Satisfactory,Hyderabad
,,2.38,12.13,14.51,,1.63,1.22,,0.25,1.61,,65.11,0.13,40.44,425.86,713.32,61.8,Satisfactory,Hyderabad
,,2.119375,11.138333,11.825,,1.60375,1.461875,,0.20833333,1.58,,65.23412,0.159625,40.80675,432.3895,713.28064,73.6,Satisfactory,Hyderabad
,,1.424375,8.493889,4.665,,1.53375,2.106875,,0.097222224,1.5,,65.565125,0.238625,41.78475,449.8015,713.1756,102.3,Moderate,Hyderabad
,,1.76,9.055278,8.28,,1.46375,1.6575,,0.11444444,1.42,,65.896126,0.317625,42.76275,467.2135,713.23,83.2,Satisfactory,Hyderabad
,,2.765,11.89,14.65,,1.39375,0.96,,0.25,1.34,,66.22713,0.396625,43.74075,484.6255,713.315,48.0,Good,Hyderabad
,,2.38,12.13,14.51,,1.32375,1.22,,0.25,1.26,,66.55813,0.475625,44.71875,502.0375,713.32,61.8,Satisfactory,Hyderabad
,,2.3738394,12.040139,14.3775,,1.25375,1.2298611,,0.24819444,1.18,,66.88912,0.554625,45.69675,519.4495,713.3185,62.3,Satisfactory,Hyderabad
,,2.29375,10.871944,12.655,,1.21,1.3580556,,0.22472222,1.13,,67.096,0.604,46.308,530.332,713.2986,68.5,Satisfactory,Hyderabad
,,2.1951785,9.434167,10.535,,,1.5158334,,0.19583334,,,,,,,713.2742,76.3,Satisfactory,Hyderabad
,,2.0966072,7.996389,8.415,,,1.6736112,,0.16694444,,,,,,,713.2497,84.0,Satisfactory,Hyderabad
,,1.9980357,6.558611,6.295,,,1.8313888,,0.13805556,,,,,,,713.2253,91.7,Satisfactory,Hyderabad
,,1.8994642,5.66,4.97,,0.93,1.93,,0.12,0.81,,68.42,0.92,50.22,599.98,713.21,96.6,Satisfactory,Hyderabad
,,1.8132143,5.66,4.97,,0.93,1.93,,0.12,0.81,,68.42,0.92,50.22,599.98,713.21,96.6,Satisfactory,Hyderabad
,,,5.66,4.97,,0.91112906,1.93,,0.12,0.77080643,,68.399,0.9185,50.9985,589.5955,713.21,96.6,Satisfactory,Hyderabad
,,,5.66,4.97,,0.86080647,1.93,,0.12,0.66629034,,68.343,0.9145,53.0745,561.9035,713.21,96.6,Satisfactory,Hyderabad
,,,5.66,4.97,,0.8104839,1.93,,0.12,0.5617742,,68.287,0.9105,55.1505,534.2115,713.21,96.6,Satisfactory,Hyderabad
,,,5.66,4.97,,0.7601613,1.93,,0.12,0.45725808,,68.231,0.9065,57.2265,506.5195,713.21,96.6,Satisfactory,Hyderabad
,,,5.66,4.97,,0.7098387,1.93,,0.12,0.35274193,,68.175,0.9025,59.3025,478.8275,713.21,96.6,Satisfactory,Hyderabad
,,,5.607222,4.820625,,0.65951616,1.8709375,,0.11666667,0.24822581,,68.119,0.8985,61.3785,451.1355,713.1981,93.7,Satisfactory,Hyderabad
,,,4.921111,2.87875,,0.6280645,1.103125,,0.07333333,0.18290323,,68.084,0.896,62.676,433.828,713.04376,56.1,Satisfactory,Hyderabad
,,1.0,4.076667,0.638125,,0.54,0.5071875,0.04,0.02,0.0,,68.285,0.82,77.93,475.835,712.91565,25.4,Good,Hyderabad
,,1.12,11.7,12.8175,,1.06,0.8275,0.0325,0.21,0.885,,65.1725,0.8125,85.26,599.3575,712.99,41.4,Good,Hyderabad
,,1.0025,9.2325,9.905,,1.1975,1.4525,0.025,1.115,3.71,,60.1725,0.8875,148.3575,780.635,712.455,73.2,Satisfactory,Hyderabad
,,23.4925,9.215,32.7125,,1.325,0.5675,0.025,1.975,5.5925,,55.74,0.815,110.55,837.715,711.75,28.4,Good,Hyderabad
,,96.3675,6.39,99.455,,1.2775,10.225,0.02,1.745,5.615,,52.285,1.105,47.96,723.83,710.99,204.2,Poor,Hyderabad
,,1.9025,7.67,9.57,,89.9125,0.8875,0.025,1.8225,5.85,,50.2725,0.91,133.82,595.8325,710.2475,104.3,Moderate,Hyderabad
,,2.3225,10.91,13.2325,,1.3775,1.185,0.025,1.8875,5.9025,,52.2725,0.575,168.805,294.6725,709.9,60.1,Satisfactory,Hyderabad
,,2.565,16.215,18.78,,1.3775,0.545,0.02,2.645,8.065,,57.9825,0.355,132.18,78.1225,709.365,27.3,Good,Hyderabad
,,1.655,15.4525,17.105,,0.995,0.4,0.015,2.2525,8.8375,,62.05,1.695,60.0075,47.7875,709.47,20.0,Good,Hyderabad
,,3.89,25.5825,29.47,,0.66,0.8525,0.01,2.945,12.0275,,65.855,1.135,55.1375,40.8475,709.8225,42.6,Good,Hyderabad
,,6.76,30.245,37.0075,,0.7,1.0925,0.01,3.65,13.38,,67.9325,0.4625,47.2425,38.9025,710.3275,55.5,Satisfactory,Hyderabad
,,13.755,30.3475,44.0975,,0.7275,1.1525,0.013333334,3.7025,13.385,,70.2625,0.4,103.2375,37.945,710.6925,58.5,Satisfactory,Hyderabad
,,10.1525,30.54,40.69,,0.7175,1.0975,0.022222223,3.5375,14.285,,72.44,0.3925,164.3625,38.2675,710.9025,55.8,Satisfactory,Hyderabad
,,11.68,29.8075,41.485,,0.54,1.0075,0.031111112,3.06,11.065,,73.77,0.61,27.09,38.2975,710.855,51.4,Satisfactory,Hyderabad
,,10.825,29.1575,39.9825,,0.4825,0.85,0.04,2.1675,8.1275,,75.3075,0.395,88.4775,39.5125,710.315,42.5,Good,Hyderabad
,,3.9,28.36,32.26,,0.515,0.7725,0.04888889,1.795,6.5775,,76.385,0.285,102.245,40.1275,709.8125,38.6,Good,Hyderabad
,,2.925,23.4175,26.3425,,0.62,0.6025,0.057777777,1.2925,4.8425,,77.7475,0.2425,110.4425,40.4875,709.28,30.1,Good,Hyderabad
,,0.9825,21.3275,22.31,,0.3125,0.4975,0.06666667,0.8025,3.8125,,79.015,0.235,113.42,40.3925,708.7275,26.7,Good,Hyderabad
,,0.2725,17.2225,17.44,,0.2525,0.4175,0.07,0.8425,3.9275,,79.8325,0.2675,165.7825,39.68,708.3925,21.5,Good,Hyderabad
,,0.7075,15.795,16.5025,,0.15,0.3625,0.07,0.5375,3.78,,81.365,0.3175,55.995,39.3775,708.4475,19.7,Good,Hyderabad
,,5.1475,21.085,26.2325,,0.265,0.4325,0.06357143,0.57,3.1125,,82.155,0.2775,120.1275,39.5525,708.7075,26.4,Good,Hyderabad
,,14.5775,23.96,38.5375,,0.4575,0.6575,0.046428572,0.81,3.695,,82.805,0.26,176.995,44.635,709.01,32.9,Good,Hyderabad
,,26.2525,28.1075,54.3625,,0.8875,0.95,0.029285714,1.58,4.5125,,80.6825,0.3175,97.6325,84.12,709.455,47.5,Good,Hyderabad
,,11.5025,28.9525,40.46,,0.77,0.9225,0.0132142855,1.8525,4.97,,70.9375,0.4075,151.605,134.6,710.195,46.1,Good,Hyderabad
,,2.24,14.5175,16.7575,,0.3675,0.6125,0.0275,1.29,3.965,,63.2625,0.825,124.1975,438.7125,710.87,30.6,Good,Hyderabad
,,1.585,10.6175,12.205,,0.3225,0.3975,0.0325,0.75,2.7925,,58.42,0.8675,128.74,665.15,711.0725,19.9,Good,Hyderabad
,,0.955,11.0125,11.97,,0.375,0.45,0.045,0.6325,2.26,,56.495,1.095,72.885,588.845,710.445,22.5,Good,Hyderabad
,,1.7225,6.835,8.5575,,1.41,0.4375,0.0475,0.9025,4.1475,,53.8125,1.69,66.2875,675.665,709.5125,21.9,Good,Hyderabad
,,96.81,3.7125,98.2,,1.6675,9.59,0.04,0.8675,4.645,,52.5825,1.625,136.2775,540.9125,708.775,194.9,Moderate,Hyderabad
,,0.515,7.9525,8.4675,,90.2025,0.2825,0.0375,0.4775,4.8375,,55.46,1.385,121.3075,255.4825,708.1325,104.4,Moderate,Hyderabad
,,28.6725,17.7275,46.4025,,2.205,0.5775,0.03,1.0575,5.4425,,54.795,1.115,87.62,219.3925,707.6675,28.9,Good,Hyderabad
,,170.0625,33.135,203.2,,3.905,0.7475,0.02,1.695,13.1875,,57.6475,2.355,30.8575,130.0,707.525,41.4,Good,Hyderabad
,,44.7025,25.4925,70.195,,3.5625,0.7725,0.015,2.5975,16.385,,61.4,2.4625,40.5275,48.9125,707.6275,38.6,Good,Hyderabad
,,0.9525,14.175,15.1275,,1.6275,0.4475,0.02,2.0475,19.035,,66.92,1.9675,58.8325,39.8375,708.08,22.4,Good,Hyderabad
,,2.5725,25.2925,27.8675,,1.0975,0.7975,0.01,1.825,7.17,,70.2025,0.3225,41.3125,38.72,708.5175,39.9,Good,Hyderabad
,,1.9725,27.8075,29.78,,0.7875,0.8025,0.01,2.43,6.8675,,71.855,0.3725,20.45,37.64,709.015,40.1,Good,Hyderabad
,,1.5925,29.0375,30.635,,0.645,0.74,0.013913044,2.16,7.235,,71.525,0.9,57.805,37.795,709.135,37.0,Good,Hyderabad
,,13.26,33.795,47.0525,,0.745,0.8475,0.024347827,1.83,6.4,,73.1525,0.61,62.52,37.375,709.225,42.4,Good,Hyderabad
,,5.6175,29.3425,34.96,,0.485,0.64,0.034782607,1.7625,6.5,,74.87,0.31,69.65,38.4625,709.0225,36.7,Good,Hyderabad
,,7.7425,30.1625,37.905,,0.66,0.8125,0.04521739,1.505,6.115,,76.21,0.315,127.97,38.9125,708.645,40.6,Good,Hyderabad
,,1.95,24.175,26.1275,,0.65,0.64,0.055652175,1.4025,5.17,,77.9825,0.285,130.435,39.1725,708.085,32.0,Good,Hyderabad
,,1.0375,20.735,21.7725,,0.475,0.52,0.066086955,0.9525,4.0125,,79.5925,0.335,84.61,39.36,707.8025,26.0,Good,Hyderabad
,,0.82,14.4375,14.9075,,0.2425,0.375,0.09,0.6475,3.0475,,80.2675,0.38,100.22,39.3675,707.645,18.8,Good,Hyderabad
,,3.535,21.96,25.4925,,0.17,0.44,0.09,0.58,2.4925,,80.5725,0.435,178.055,39.2,707.655,27.4,Good,Hyderabad
,,2.4,20.845,23.245,,0.1075,0.475,0.08142857,0.7675,3.0675,,81.255,0.27,156.4475,39.205,707.91,26.1,Good,Hyderabad
,,11.8175,21.66,33.48,,0.28,0.67,0.058571428,0.9925,4.4325,,82.545,0.32,166.815,46.125,708.4675,33.5,Good,Hyderabad
,,49.0925,32.755,81.8425,,1.275,1.22,0.035714287,1.9575,13.7675,,80.9125,0.2975,216.62,92.6675,709.185,61.8,Satisfactory,Hyderabad
,,5.4525,19.7425,25.1975,,0.44,0.705,0.016785715,2.1425,11.0975,,71.9575,0.4175,85.8225,178.105,709.95,35.2,Good,Hyderabad
,,1.855,15.005,16.86,,0.16,0.6275,0.02,0.9975,3.7875,,67.495,0.3775,179.365,320.46,710.655,31.4,Good,Hyderabad
,,1.27,9.305,10.575,,0.1775,0.4775,0.03,0.8025,2.8875,,64.28,1.0425,57.36,477.54,710.8775,23.9,Good,Hyderabad
,,0.895,7.1325,8.0275,,0.3525,0.4525,0.03,0.4625,2.4225,,61.955,1.7625,58.785,402.275,710.4675,22.6,Good,Hyderabad
,,1.385,5.8575,7.24,,0.505,0.32,0.0325,0.4275,3.31,,59.7,1.6975,56.1325,483.0025,709.4975,16.0,Good,Hyderabad
,,97.9475,7.6175,103.1675,,0.7325,9.8325,0.025,1.015,3.945,,56.105,2.2375,46.7075,624.2175,708.9075,197.9,Moderate,Hyderabad
,,0.5575,6.495,7.05,,89.715,0.4125,0.03,0.4525,4.88,,54.005,1.215,45.6725,470.99,707.9125,104.2,Moderate,Hyderabad
,,0.535,6.985,7.525,,0.9,0.44,0.03,0.4875,2.935,,54.965,1.5175,52.14,375.695,707.4125,22.0,Good,Hyderabad
,,0.9925,9.1475,10.1425,,0.77,0.5075,0.03,0.5675,3.0825,,59.1975,1.905,54.3525,152.545,707.0775,25.4,Good,Hyderabad
,,0.4525,10.555,11.005,,0.63,0.555,0.025,0.7525,3.29,,64.125,1.29,41.6775,54.375,707.0725,27.8,Good,Hyderabad
,,0.3475,13.2075,13.13,,0.8375,0.4775,0.02,0.8775,4.0175,,68.61,1.615,58.53,38.9625,707.3825,23.9,Good,Hyderabad
,,1.04,22.7825,23.82,,0.96,0.655,0.0125,0.8625,3.6375,,71.2025,1.0125,55.39,38.205,707.9475,32.8,Good,Hyderabad
,,3.94,27.25,31.1875,,1.07,0.7075,0.01,1.195,5.14,,72.51,0.485,45.0175,38.4175,708.6225,35.4,Good,Hyderabad
,,1.3575,22.9575,24.3175,,1.0625,0.605,0.01,1.4575,5.035,,74.205,0.63,39.0575,38.2725,708.825,30.2,Good,Hyderabad
,,1.48,20.7825,22.265,,1.1825,0.53,0.01,1.37,5.23,,76.44,0.3025,39.7775,38.3725,708.8875,26.5,Good,Hyderabad
,,0.8875,17.8925,18.78,,1.1075,0.4625,0.01,1.705,6.9775,,78.1075,0.285,72.2225,39.0525,708.74,23.1,Good,Hyderabad
,,0.8775,13.0375,13.685,,0.8075,0.41,0.01,1.3525,5.255,,78.455,0.2925,82.3325,39.1325,708.4875,20.5,Good,Hyderabad
,,0.34,11.2725,11.525,,0.535,0.375,0.01,0.99,3.7975,,79.3825,0.25,66.1075,39.29,708.1175,18.8,Good,Hyderabad
,,0.63,12.6675,13.305,,0.4,0.365,0.025,0.9075,3.6325,,78.8475,0.3825,91.875,39.26,707.705,18.2,Good,Hyderabad
,,0.2525,9.9875,10.2225,,0.385,0.2875,0.04,1.1225,6.585,,79.375,0.4,63.035,39.5025,707.5475,14.4,Good,Hyderabad
,,1.2,12.9525,13.4925,,0.2725,0.295,0.01,1.0225,5.3325,,80.48,0.36,49.8975,39.3675,707.615,16.2,Good,Hyderabad
,,0.6925,15.39,15.81,,0.2375,0.3325,0.01,1.2725,12.105,,80.4,0.315,52.3,39.285,707.68,19.2,Good,Hyderabad
,,6.965,18.025,24.99,,0.61,0.59,0.01,1.54,13.2675,,81.945,0.4725,36.0425,45.9525,708.035,29.5,Good,Hyderabad
,,7.515,19.5425,27.06,,0.875,0.705,0.01,1.7275,13.195,,78.455,0.65,51.8925,90.4425,708.7125,35.2,Good,Hyderabad
,,2.7775,17.875,20.65,,0.9675,0.6325,0.0175,1.62,5.525,,69.185,1.28,52.53,144.6175,709.5725,31.6,Good,Hyderabad
,,2.3125,14.0,16.315,,0.9975,0.6325,0.03,1.3175,4.3575,,64.675,1.28,46.2725,364.8225,710.3375,31.6,Good,Hyderabad
,,1.7175,9.815,11.53,,0.625,0.2575,0.0225,0.6725,2.7825,,62.995,1.2325,47.8275,607.71,710.575,12.9,Good,Hyderabad
,,2.23,9.48,11.7125,,0.775,0.325,0.025,0.49,2.355,,59.4275,1.3875,50.4375,603.5275,710.085,16.2,Good,Hyderabad
,,2.025,8.0225,10.05,,1.13,0.5275,0.03,0.7725,3.995,,55.36,0.4475,101.9775,741.14,709.395,26.4,Good,Hyderabad
,,97.51,6.0875,101.27,,1.59,10.2125,0.03,1.2725,5.175,,52.845,0.84,41.155,675.065,708.5675,204.0,Poor,Hyderabad
,,1.4675,7.7,9.165,,90.0175,0.5325,0.03,1.5775,5.825,,50.2025,0.7125,46.475,634.7625,708.02,104.3,Moderate,Hyderabad
,,1.085,8.34,9.4225,,0.86,0.3825,0.03,1.57,6.8725,,54.1825,2.8425,58.9025,373.7,707.585,19.1,Good,Hyderabad
,,1.565,11.5375,13.1,,0.6975,0.5225,0.03,1.4175,6.9325,,57.6575,2.27,57.4525,128.9725,707.215,26.1,Good,Hyderabad
,,1.44,16.6675,18.105,,0.68,0.7125,0.025,1.955,8.145,,60.45,1.145,60.1525,56.4475,707.1525,35.6,Good,Hyderabad
,,2.095,22.52,24.61,,0.7175,0.725,0.02,3.47,9.7925,,63.7725,0.5525,46.0275,39.4225,707.4125,36.2,Good,Hyderabad
,,1.6075,25.27,26.8775,,0.7125,0.825,0.0125,4.235,10.525,,65.94,0.475,82.065,38.92,708.14,41.2,Good,Hyderabad
,,0.87,22.0125,22.8825,,0.8225,0.615,0.01,3.525,11.5975,,68.43,0.405,71.0,38.89,708.6125,30.8,Good,Hyderabad
,,0.88,20.5525,21.435,,0.68,0.5475,0.01,2.5175,7.3475,,70.05,0.3,166.7825,38.44,708.77,27.4,Good,Hyderabad
,,1.7725,22.3125,24.0825,,0.585,0.505,0.01,2.365,6.375,,71.625,0.4575,133.345,38.93,708.595,27.9,Good,Hyderabad
,,0.8175,17.4075,18.2275,,0.45,0.3825,0.01,2.1175,5.1,,73.155,0.3925,83.0275,39.6325,708.245,21.8,Good,Hyderabad
,,0.5625,15.25,15.8125,,0.6325,0.35,0.01,1.375,3.3975,,73.6375,0.2275,90.8275,39.8675,708.1525,19.1,Good,Hyderabad
,,1.555,13.72,15.2725,,0.8875,0.31,0.01,0.8625,2.68,,75.7475,0.1825,140.27,39.685,707.975,17.2,Good,Hyderabad
,,1.1225,7.9375,8.3975,,0.7625,0.225,0.025,0.625,1.6225,,77.6125,0.3575,139.75,39.3925,707.63,11.2,Good,Hyderabad
,,0.29,6.1475,6.39,,0.685,0.17,0.04,0.29,1.1675,,80.2025,0.29,161.95,39.0625,707.3125,8.5,Good,Hyderabad
,,0.6775,6.71,7.2375,,0.69,0.175,0.01,0.2275,1.1325,,80.9575,0.52,26.6975,38.9775,707.185,8.8,Good,Hyderabad
,,1.4675,9.645,11.1075,,0.585,0.195,0.01,0.325,1.5,,82.1025,0.5375,55.5575,39.13,707.375,12.1,Good,Hyderabad
,,1.685,11.7475,13.435,,0.68,0.33,0.01,0.5,1.7075,,81.73,0.7425,28.6475,44.5475,707.9025,16.5,Good,Hyderabad
,,4.005,11.915,15.92,,0.8125,0.41,0.01,0.7025,2.2275,,80.99,0.82,37.295,97.385,708.8925,20.5,Good,Hyderabad
,,5.1325,11.2975,16.4325,,0.9,0.4475,0.01,0.79,3.26,,74.175,1.09,44.325,122.74,709.7875,22.4,Good,Hyderabad
,,3.5875,11.5225,15.11,,0.905,0.555,0.015,1.1825,3.7725,,66.345,0.785,43.0975,444.105,710.41,27.8,Good,Hyderabad
,,4.18,11.46,15.64,,0.9675,0.4175,0.02,1.0625,3.625,,59.015,0.68,73.3375,670.1675,710.8925,20.9,Good,Hyderabad
,,2.83,9.455,12.29,,0.97,0.4625,0.0225,1.5325,4.72,,53.1375,0.835,55.885,743.8175,710.675,23.1,Good,Hyderabad
,,2.7325,7.435,10.1675,,0.73,0.4,0.03,1.835,5.605,,50.4625,1.2175,69.3375,746.36,710.0275,20.0,Good,Hyderabad
,,97.0,5.965,100.78,,0.6775,10.0125,0.03,1.87,5.65,,49.1475,0.89,93.7225,686.305,709.2325,201.2,Poor,Hyderabad
,,1.2125,7.5175,8.73,,89.7375,0.605,0.0325,1.955,10.1175,,46.235,0.9025,54.3025,567.9825,708.82,104.2,Moderate,Hyderabad
,,149.2625,24.8375,174.1025,,6.47,0.64,0.025,1.68,9.25,,46.28,0.5375,55.2325,410.0475,709.5925,32.0,Good,Hyderabad
,,30.1375,14.3125,29.02,,3.4075,0.64,0.02,1.0275,4.095,,48.81,1.4825,76.7575,142.8675,708.3075,32.0,Good,Hyderabad
,,4.54,22.8975,27.435,,1.865,0.715,0.015,1.445,4.5675,,54.1875,1.285,44.975,52.7375,708.1925,35.8,Good,Hyderabad
,,4.6975,22.3525,27.05,,1.07,0.86,0.01,2.38,6.84,,61.2975,1.405,52.095,39.625,708.5775,43.0,Good,Hyderabad
,,2.02,18.9225,20.9425,,0.255,0.665,0.01,2.29,6.3925,,65.41,0.9675,29.3325,38.5775,709.075,33.2,Good,Hyderabad
,,2.335,16.47,18.8025,,0.405,0.5625,0.01,1.4725,4.8975,,68.985,0.965,64.39,38.735,709.6225,28.1,Good,Hyderabad
,,3.1825,20.9975,24.18,,0.3525,0.605,0.01,1.22,4.445,,70.6725,0.61,32.245,38.325,709.86,30.2,Good,Hyderabad
,,4.35,23.2225,27.57,,0.305,0.525,0.01,1.385,4.8525,,71.79,0.645,77.08,37.9925,709.795,29.0,Good,Hyderabad
,,2.3625,20.2825,22.64,,0.1575,0.3775,0.01,0.9025,3.6625,,73.2575,0.52,51.2775,38.4975,709.535,25.4,Good,Hyderabad
,,1.0625,14.81,15.8725,,0.3425,0.3475,0.01,0.8525,3.735,,75.135,0.3,152.68,39.215,709.2425,18.5,Good,Hyderabad
,,0.5825,11.655,12.2375,,0.345,0.2625,0.01,0.7075,3.8725,,76.9875,0.3325,54.6975,39.36,708.9675,14.6,Good,Hyderabad
,,0.515,10.9225,11.4375,,0.4,0.2125,0.025,0.8075,4.785,,78.2425,0.435,87.1975,39.3425,708.535,13.7,Good,Hyderabad
,,0.9975,11.8875,12.885,,0.4825,0.19,0.07,0.6625,4.2225,,79.5,0.305,55.355,39.48,708.3025,14.9,Good,Hyderabad
,,0.79,13.04,13.8325,,0.4925,0.1775,0.07,0.965,4.7375,,81.4825,0.3325,99.52,38.9875,708.4725,16.3,Good,Hyderabad
,,1.875,14.2275,16.105,,0.37,0.2025,0.06797297,0.9425,4.7425,,83.1475,0.43,36.19,39.4075,709.025,17.8,Good,Hyderabad
,,3.5025,15.565,19.065,,0.4875,0.4125,0.06256757,1.1525,5.695,,83.9275,0.4575,33.725,46.475,709.5475,20.6,Good,Hyderabad
,,4.0975,15.38,19.4775,,0.4975,0.4925,0.057162162,1.095,4.16,,79.4275,0.36,26.6175,80.17,710.3875,24.6,Good,Hyderabad
,,165.1925,30.4375,195.6325,,2.7025,0.5225,0.05175676,1.0775,4.0875,,67.83,0.65,25.8125,105.7975,711.1925,38.0,Good,Hyderabad
,,282.47,32.07,314.54,,4.535,0.565,0.04635135,1.18,4.1475,,59.055,0.6775,40.015,432.2525,711.9,40.1,Good,Hyderabad
,,343.7825,36.8775,380.6625,,5.335,0.5,0.040945947,1.1775,4.675,,57.9275,0.73,75.5175,646.26,712.34,46.1,Good,Hyderabad
,,291.585,43.245,329.2175,,5.77,0.4175,0.037567567,1.2125,4.74,,54.7975,0.805,77.24,726.99,711.92,55.0,Satisfactory,Hyderabad
,,184.0975,26.3425,210.44,,3.0725,0.355,,1.2725,4.93,,51.655,0.6325,81.6725,754.03,711.2475,32.9,Good,Hyderabad
