PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
136.0,221.5,2.925,28.875,17.75,30.55,28.9,0.8375,96.85,,,18.225,69.25,1.125,165.75,12.5,707.0,313.2,Very Poor,bhopal
126.75,195.25,2.2,22.925,13.95,29.55,32.225,0.7275,108.4,,,18.225,68.25,1.4,165.25,12.25,707.0,306.1,Very Poor,bhopal
124.5,183.5,1.8,20.6,12.4,29.35,37.6,0.7125,105.825,,,17.775,69.5,1.275,167.25,12.0,707.0,304.4,Very Poor,bhopal
120.25,182.0,1.825,20.625,12.425,28.4,49.65,0.64,110.375,,,17.45,70.0,1.175,164.0,12.25,707.0,301.2,Very Poor,bhopal
121.25,184.25,1.625,22.675,13.4,27.1,58.1,0.6425,106.3,,,17.325,70.25,1.5,161.75,10.5,707.0,302.0,Very Poor,bhopal
121.5,190.25,1.225,21.75,12.55,26.4,66.725,0.6375,106.475,,,17.45,69.25,1.325,164.25,10.75,707.0,302.1,Very Poor,bhopal
121.75,192.25,1.6,24.375,14.275,26.15,71.4,0.725,99.775,,,17.45,69.75,1.625,163.25,29.75,707.0,302.3,Very Poor,bhopal
125.5,209.0,2.0,24.525,14.65,26.125,74.725,0.765,98.9,,,18.55,66.25,1.5,166.5,279.5,707.0,305.2,Very Poor,bhopal
121.0,216.75,2.025,22.425,13.575,26.15,72.025,0.7075,104.975,,,20.55,59.75,1.875,166.75,440.25,707.0,301.8,Very Poor,bhopal
119.0,204.0,1.95,23.825,14.275,25.975,54.5,0.73,120.925,,,21.825,56.75,1.725,167.5,439.25,707.0,296.7,Poor,bhopal
111.5,199.0,2.0,25.025,14.975,25.05,45.1,0.745,127.775,,,23.025,52.25,1.75,165.25,447.5,707.0,272.0,Poor,bhopal
104.75,180.0,1.75,23.025,13.675,23.425,33.05,0.665,131.525,,,24.1,49.0,1.125,174.0,408.0,707.0,249.7,Poor,bhopal
96.75,164.25,1.45,21.8,12.8,20.375,33.85,0.625,140.05,,,24.7,46.75,1.1,169.5,424.25,707.0,223.3,Poor,bhopal
94.5,154.0,1.525,26.2,15.175,19.525,34.15,0.745,137.35,,,25.125,46.25,0.725,150.5,393.75,707.0,215.8,Poor,bhopal
100.0,158.0,1.675,32.3,18.525,20.075,38.625,0.8175,129.25,,,24.975,47.25,0.475,170.5,273.0,708.25,234.0,Poor,bhopal
104.75,174.75,2.225,46.95,26.775,22.925,32.725,1.3925,111.4,,,24.05,51.25,0.45,204.25,124.25,709.0,249.7,Poor,bhopal
