PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
,,32.5,110.75,85.25,365.5,5.8,38.3125,28.0,,,,,,,,,427.7,Severe,Delhi NCR
,,38.0,117.0,93.0,356.5,4.525,37.1875,27.25,,,,,,,,,420.7,Severe,Delhi NCR
,,31.25,110.0,84.25,360.5,4.175,,26.5,,,,,,,,,130.7,Moderate,Delhi NCR
,,25.0,94.25,70.25,375.25,4.05,,23.0,,,,,,,,,115.1,Moderate,Delhi NCR
,,31.25,103.5,80.5,368.5,3.525,,24.5,,,,,,,,,124.3,Moderate,Delhi NCR
,,51.0,133.25,112.25,344.75,4.2,,25.0,,,,,,,,,153.7,Moderate,Delhi NCR
,,67.75,156.0,137.75,326.0,4.175,,24.725,,,,,,,,,176.2,Moderate,Delhi NCR
,,68.5,156.5,138.5,326.75,3.825,,23.35,,,,,,,,,176.7,Moderate,Delhi NCR
,,58.25,136.25,120.0,342.75,3.725,,21.883333,,,,,,,,,156.7,Moderate,Delhi NCR
,,37.0,99.75,83.25,371.25,3.875,,20.416666,,,,,,,,,120.6,Moderate,Delhi NCR
,,31.25,87.75,72.0,381.5,3.35,,18.95,,,,,,,,,108.7,Moderate,Delhi NCR
,,28.75,82.0,67.0,384.5,4.0,27.666666,17.483334,,,,,,,,,363.1,Very Poor,Delhi NCR
,,37.75,92.0,79.25,374.5,3.65,39.0,16.383333,,,,,,,,,431.9,Severe,Delhi NCR
,,64.25,134.25,123.75,343.0,4.825,39.0,,,,,,,,,,431.9,Severe,Delhi NCR
,,80.25,157.5,149.25,322.75,4.8,39.092106,,,,,,,,,,432.5,Severe,Delhi NCR
,,74.25,147.25,138.5,332.75,4.65,39.239475,,,,,,,,,,433.4,Severe,Delhi NCR
,,56.5,122.75,111.5,353.0,4.5,39.38684,,,,,,,,,,434.3,Severe,Delhi NCR
,,62.5,134.5,122.5,344.0,4.55,39.53421,,,,,,,,,,435.2,Severe,Delhi NCR
,,32.5,95.0,76.75,377.0,3.975,39.68158,,,,,,,,,,436.2,Severe,Delhi NCR
,,29.0,103.75,78.75,377.25,4.525,39.82895,,,,,,,,,,437.1,Severe,Delhi NCR
,,28.75,111.25,82.5,375.0,4.575,,,,,,,,,,,131.9,Moderate,Delhi NCR
,,28.75,97.5,75.25,376.75,5.1,,3.0,,,,,,,,,118.3,Moderate,Delhi NCR
,,28.0,99.0,75.5,373.25,5.625,,30.75,,,,,,,,,119.8,Moderate,Delhi NCR
,,26.5,98.25,74.0,369.75,5.375,,97.0,,,,,,,,,119.1,Moderate,Delhi NCR
,,26.0,98.75,73.25,368.25,5.675,,97.0,,,,,,,,,119.6,Moderate,Delhi NCR
,,28.0,102.25,77.0,360.75,5.2,,18.5,,,,,,,,,123.0,Moderate,Delhi NCR
,,23.75,96.0,70.5,365.25,4.775,,15.75,,,,,,,,,116.8,Moderate,Delhi NCR
,,26.25,104.75,77.25,360.5,5.25,,8.0,,,,,,,,,125.5,Moderate,Delhi NCR
,,41.75,125.5,100.5,344.75,5.125,,15.5,,,,,,,,,146.0,Moderate,Delhi NCR
,,42.0,120.5,98.25,345.5,5.35,,19.75,,,,,,,,,141.1,Moderate,Delhi NCR
,,42.0,116.0,96.0,351.0,4.9,,28.75,,,,,,,,,136.6,Moderate,Delhi NCR
,,70.5,156.25,140.5,318.25,4.375,,40.75,,,,,,,,,176.5,Moderate,Delhi NCR
,,93.25,191.5,177.5,291.0,3.875,,133.5,,,,,,,,,212.4,Poor,Delhi NCR
,,98.75,196.25,184.75,287.75,4.8,,139.0,,,,,,,,,217.1,Poor,Delhi NCR
,,110.5,212.5,202.75,275.25,4.425,,109.25,,,,,,,,,233.2,Poor,Delhi NCR
,,118.25,221.75,214.25,265.75,4.825,,115.0,,,,,,,,,242.3,Poor,Delhi NCR
