PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
128.0,173.0,15.35,26.25,41.65,51.825,5.7,0.925,3.15,2.25,,,72.6,0.15,324.475,19.075,,307.1,Very Poor,Vapi
141.0,294.0,14.525,26.6,41.175,52.525,5.575,0.95,3.15,2.225,,,73.25,0.225,325.375,18.975,,317.0,Very Poor,Vapi
162.0,216.0,14.725,24.45,39.275,51.725,5.525,0.975,3.225,2.65,,,75.775,0.15,320.55,18.75,,333.0,Very Poor,Vapi
143.0,240.0,13.625,24.075,37.8,51.675,5.6,1.0,3.15,2.45,,,76.55,0.15,330.2,18.7,,318.5,Very Poor,Vapi
165.0,216.0,14.3,23.3,37.65,50.875,5.55,0.95,2.45,2.825,,,75.9,0.1,307.125,18.925,,335.3,Very Poor,Vapi
201.0,248.0,17.35,23.725,41.1,53.725,6.525,1.175,2.65,3.0,,,74.5,0.1,291.6,34.7,,362.7,Very Poor,Vapi
251.0,300.0,28.05,29.2,57.275,49.45,26.825,1.975,3.525,4.575,,,62.975,0.2,272.925,81.2,,401.4,Severe,Vapi
719.0,885.0,21.45,64.275,85.725,44.075,102.7,2.1,7.9,13.7,,,39.925,0.625,174.2,125.85,,500.0,Severe,Vapi
132.0,278.0,11.6,52.3,63.975,44.3,45.125,1.6,13.7,10.975,,,40.1,1.025,189.7,319.825,,310.1,Very Poor,Vapi
80.0,148.0,7.225,43.725,51.0,40.55,35.85,1.025,17.825,6.975,,,33.475,1.15,180.175,478.575,,167.0,Moderate,Vapi
58.0,114.0,5.425,36.9,42.375,35.5,22.875,0.55,19.425,6.8,,,25.0,1.025,171.775,582.975,,110.2,Moderate,Vapi
38.0,86.0,5.35,37.425,42.825,41.85,15.775,0.475,21.6,4.725,,,20.625,0.85,153.275,575.525,,86.3,Satisfactory,Vapi
33.0,74.0,5.3,50.45,55.825,80.75,29.6,0.575,29.0,3.975,,,21.95,0.95,136.075,504.15,,74.5,Satisfactory,Vapi
44.0,103.0,6.35,61.275,67.65,81.95,22.15,0.775,25.875,3.15,,,27.85,1.2,120.25,394.925,,103.0,Moderate,Vapi
67.0,144.0,5.475,61.025,66.55,74.225,26.15,0.675,25.525,2.175,,,25.95,1.0,118.525,256.05,,130.0,Moderate,Vapi
81.0,164.0,6.75,61.05,67.85,85.25,34.425,0.575,25.1,2.4,,,25.2,0.85,118.8,106.525,,170.3,Moderate,Vapi
91.0,198.0,7.65,63.0,70.675,72.0,22.275,0.65,14.725,4.175,,,43.5,0.675,93.075,30.275,,204.3,Poor,Vapi
110.0,249.0,12.875,75.325,88.3,93.125,14.0,0.75,7.35,4.4,,,54.25,0.55,113.175,19.05,,267.0,Poor,Vapi
149.0,288.0,18.55,83.875,102.525,104.1,21.425,0.925,3.7,4.975,,,47.875,0.375,142.5,18.525,,323.1,Very Poor,Vapi
118.0,238.0,20.8,72.3,93.15,83.525,11.975,0.95,2.6,4.25,,,54.5,0.2,297.45,18.975,,293.4,Poor,Vapi
122.0,217.0,23.25,47.15,70.425,71.075,8.925,1.05,2.35,3.05,,,64.65,0.1,304.425,18.975,,302.5,Very Poor,Vapi
153.0,985.0,22.45,37.2,59.675,66.95,8.25,1.1,2.475,3.525,,,67.925,0.1,298.0,19.125,,500.0,Severe,Vapi
188.0,300.0,21.175,31.525,52.725,62.225,7.975,1.175,2.375,3.8,,,71.2,0.1,293.05,19.075,,352.8,Very Poor,Vapi
158.0,214.0,18.1,22.575,40.675,47.8,5.325,1.1,1.85,3.8,,,73.925,0.1,297.975,18.975,,329.9,Very Poor,Vapi
155.0,206.0,20.375,21.45,41.85,49.125,5.8,1.05,2.1,3.775,,,76.9,0.125,278.55,19.025,,327.7,Very Poor,Vapi
142.0,185.0,23.825,22.25,46.1,48.2,5.775,1.125,1.9,3.375,,,79.05,0.2,221.2,18.6,,317.8,Very Poor,Vapi
156.0,214.0,45.85,25.125,71.0,46.775,6.425,1.275,1.95,3.375,,,76.575,0.2,89.525,19.25,,328.4,Very Poor,Vapi
172.0,227.0,42.1,21.625,63.725,45.8,6.5,1.15,1.825,3.425,,,78.275,0.1,173.625,18.875,,340.6,Very Poor,Vapi
189.0,269.0,50.875,22.55,73.5,48.425,7.5,1.425,1.95,4.375,,,80.075,0.15,309.15,19.075,,353.5,Very Poor,Vapi
302.0,540.0,54.475,24.5,79.0,54.85,8.5,1.9,2.2,7.175,,,80.475,0.125,303.025,34.725,,465.1,Severe,Vapi
390.0,458.0,60.525,25.825,86.425,55.175,13.65,2.35,2.3,10.575,,,75.25,0.15,323.375,84.575,,456.4,Severe,Vapi
418.0,531.0,49.625,38.6,88.25,54.85,46.35,2.675,2.675,11.85,,,51.975,0.2,320.95,136.25,,467.5,Severe,Vapi
418.0,446.0,24.925,57.5,82.45,50.0,76.075,2.375,9.2,10.95,,,24.9,0.225,259.375,306.1,,467.5,Severe,Vapi
418.0,446.0,6.025,40.025,46.1,44.275,25.125,1.525,18.8,8.85,,,20.45,0.425,166.475,441.225,,467.5,Severe,Vapi
95.0,144.0,3.675,26.45,30.175,40.525,16.25,1.1,23.0,5.85,,,15.025,0.45,327.575,547.85,,217.5,Poor,Vapi
48.0,91.0,2.875,25.025,27.95,36.4,24.025,0.625,32.45,3.475,,,15.2,0.825,204.475,537.875,,91.2,Satisfactory,Vapi
64.0,122.0,3.45,35.125,38.625,38.0,40.0,0.7,40.7,2.275,,,24.025,1.475,79.3,461.7,,115.5,Moderate,Vapi
92.0,189.0,4.0,36.15,40.225,39.15,36.775,0.55,33.1,1.825,,,31.225,1.425,83.725,360.475,,207.6,Poor,Vapi
82.0,133.0,3.825,34.525,38.4,38.525,33.675,0.55,28.725,1.45,,,35.05,1.15,83.05,229.2,,173.6,Moderate,Vapi
75.0,112.0,6.35,39.275,45.65,41.925,33.8,0.775,20.125,1.2,,,40.85,0.925,79.675,95.7,,150.5,Moderate,Vapi
94.0,159.0,9.35,52.325,61.725,37.65,41.875,0.6,13.15,1.3,,,45.825,0.5,74.225,28.7,,214.2,Poor,Vapi
